Date Created,Number of Likes,Source of Tweet,Tweets
2023-02-11 16:38:14+00:00,53,Twitter for iPad,Auf einem Bahnhof in #Friedrichshain hat eine männliche Person eine Körperverletzung erlitten. Ein #RTW der #Feuerwache_Friedrichshain eilt zur Hilfe. #112live #Berlin112
2023-02-11 16:36:43+00:00,50,Twitter for iPhone,Eine Person ist in #Gesundbrunnen gestürzt und hat sich dabei verletzt. Ein #RTW ist auf dem Weg.
2023-02-11 16:35:30+00:00,52,Twitter for iPad,Weibliche Person mit Armverletzung in #Schöneberg. Die Kräfte der @JUHBerlin übernehmen diesen Alarm. #112live #Berlin112
2023-02-11 16:31:28+00:00,54,Twitter for iPhone,"Eine Person aus einem Seniorenwohnheim in #Charlottenburg benötigt medizinische Hilfe. Ein #RTW ist auf dem Weg. 
#112live #Berlin112"
2023-02-11 16:28:49+00:00,34,Twitter for Android,"Update #Friedrichshain
Es kam durch anheizen eines Ofens zu niedergedrücktem Rauch in dem Gebäude. Eine Gefährdung lag nicht vor. Unserer Einsatzkräfte sind wieder einsatzbereit.
#EstuK

#112live #Berlin112"
2023-02-11 16:28:21+00:00,53,Twitter for iPad,In #Kreuzberg liegt ein stark alkoholisierte Person auf einem Gehweg. Unsere Rettungskräfte sind auf der Anfahrt. #112live #Berlin112
2023-02-11 16:27:00+00:00,67,Twitter for iPhone,"Blutungen aus mehreren Körperöffnungen bei einer Person in #Hermsdorf. Wir sind mit #RTW und #NEF auf der Anfahrt.
#112live #Berlin112"
2023-02-11 16:24:30+00:00,52,Twitter for iPad,Gesichtsverletzung nach Körperverletzung in #Kreuzberg. Der #RTW der @JUHBerlin ist auf der Anfahrt. #Berlin112 #112live
2023-02-11 16:23:36+00:00,11,Twitter for iPad,"@FWKoblenz @FW_Dortmund @IMbawue Super Nummer! Solche Nummern zu kennen ist sehr hilfreich. Wir weisen hier darauf hin #DieRichtigeNummerImRichtigenMoment .
Schaut mal vorbei! Viele Grüße und euch noch einen ruhigen Dienst."
2023-02-11 16:21:59+00:00,61,Twitter for iPad,Vor einem Gebäude in #Weissensee befindet sich eine rutschige Ölspur. Das #KLEF der #Feuerwache_Weissensee ist auf dem Weg. #Berlin112 #112live
2023-02-11 16:21:11+00:00,70,Twitter for iPhone,"In einem Strandbad in #Kladow hat eine Brandmeldeanlage ausgelöst. Wir sind mit 14 Einsatzkräften auf dem Weg zum Einsatzort.
#112live #Berlin112"
2023-02-11 16:19:18+00:00,60,Twitter for iPad,Gemeldeter Wasserrohrbruch in #Westend. Das @THWLeitung übernimmt diese Einsatzstelle. #Berlin112 #112live
2023-02-11 16:17:26+00:00,60,Twitter for iPad,Wasserschaden in Bibliothek in #Weissensee. Unterwegs ist hier ein #LHF der #Freiwillige_Feuerwehr der #Feuerwache_Prenzlauer_Berg. #112live #Berlin112
2023-02-11 16:15:13+00:00,33,Twitter for Android,"Update #Reinickendorf
Es brannten Nahrungsmittel auf einem Herd. Brand war schnell gelöscht. 
Eine weibliche Person wurde mit dem Verdacht einer Rauchgasvergiftung  vom #Rettungsdienst behandelt.

#112live #Berlin112"
2023-02-11 16:13:23+00:00,68,Twitter for iPad,Hilferufe aus einer Wohnung in #Kreuzberg. Nachbarin hat sie gehört und uns alarmiert. Wir sind auf der Anfahrt. #Berlin112 #112live
2023-02-11 16:11:36+00:00,45,Twitter for iPhone,In #Lichtenrade hat sich eine Person mit einer elektrischen Säge verletzt. Ein #RTW der @JUHBerlin ist auf dem Weg.
2023-02-11 16:09:21+00:00,48,Twitter for iPad,Anhaltender Krampfanfall bei einer männlichen Person in #Lichtenberg. Ein #RTW und ein #NEF sind auf dem Weg. #Berlin112 #112live
2023-02-11 16:07:49+00:00,40,Twitter for Android,"Update #Steglitz
Der Brand konnte vor Eintreffen der Feuerwehr gelöscht werden. Es wurde niemand verletzt. Unserer Kräfte rücken wieder ab. 
#EstuK

#112live #Berlin112"
2023-02-11 16:07:35+00:00,52,Twitter for iPhone,"In einem Wohngebäude in #Friedrichshain ist der Treppenraum verraucht. Wir sind mit 18 Einsatzkräften auf der Anfahrt.
#112live #Berlin112"
2023-02-11 16:04:30+00:00,47,Twitter for iPhone,Blutzuckerentgleisung in #Gesundbrunnen. Ein #RTW des @ASBinBerlin ist auf der Anfahrt.
2023-02-11 16:02:11+00:00,47,Twitter for iPhone,"Auf einer Brücke in #Neukölln wurde uns eine große Ölspur gemeldet. Ein #LHF und ein #ELW sind auf der Anfahrt.
#112live #Berlin112"
2023-02-11 16:00:25+00:00,49,Twitter for iPad,Flüchtige Person aus Krankenhaus wurde in #Tempelhof auf einer Straße gesehen. Die Einsatzkräfte der #Feuerwache_Marienfelde sind unterwegs. #Berlin112 #112live
2023-02-11 15:59:03+00:00,44,Twitter for iPad,"In einem Neuköllner #Ladenlokal hat eine männliche Person eine blutende #Wunde im Augenbereich. Ein #RTW der @JUHBerlin von der #FW_Kreuzberg ist unterwegs.

#112live #Berlin112"
2023-02-11 15:57:40+00:00,49,Twitter for iPhone,In #Britz wurde ein Fußgänger von einem Fahrzeug erfasst. Wir sind mit #RTW und #NEF auf dem Weg zur Einsatzadresse.
2023-02-11 15:56:01+00:00,126,Twitter for iPad,Stark schmerzendes Glied in #Westend. Die Besatzung des #RTW von der #Feuerwache_Schillerpark schaut sich das Problem mal genauer an. #Berlin112 #112live
2023-02-11 15:53:44+00:00,55,Twitter for iPad,"#Reanimation in #Haselhorst, Rettungskräfte der #Rettungswache_Haselhorst und #Feuerwache_Charlottenburg_Nord sind unterwegs. #Berlin112 #112live"
2023-02-11 15:52:40+00:00,43,Twitter for iPhone,"In #Niederschöneweide liegt eine bewusstlose Person auf dem Gehweg. Ein #RTW und ein #NEF sind auf dem Weg.
#112live #Berlin112"
2023-02-11 15:52:01+00:00,65,Twitter for iPad,"In einer Wohnung in #Steglitz soll es in einer Küche brennen. Unterwegs sind zwei #LHF, eine #DLK und ein #RTW

#112live #Berlin112"
2023-02-11 15:50:08+00:00,48,Twitter for iPad,"Im Treppenhaus eines Hochhauses in #Mitte ist eine ältere Dame gestürzt und hat sich verletzt. Unterwegs ist hier ein #RTW der @bundeswehrInfo von der #FW_Prenzlauerberg

#112live #Berlin112"
2023-02-11 15:48:49+00:00,44,Twitter for iPhone,In #Rummelsburg hat ein #Rauchmelder ausgelöst. Ein #LHF und eine #DLK befinden sich auf der Anfahrt. #RauchmelderrettenLeben #112live #Berlin112
2023-02-11 15:48:15+00:00,45,Twitter for iPad,Auf einer Straße in #Kreuzberg hat eine männliche Person Herzbeschwerden. Ein #RTW ist auf der Anfahrt. #Berlin112 #112live
2023-02-11 15:47:06+00:00,66,Twitter for iPad,"In einem #Seniorenwohnheim in #Reickendorf hat ein #Rauchwarnmelder ausgelöst. Unterwegs ist hier ein #LHF der #FW_Wittenau, eine #DLK und #LHF der #Lehrfeuerwache_Wedding.

#112live #Berlin112"
2023-02-11 15:45:11+00:00,47,Twitter for iPhone,Sportverletzung auf einem Sportplatz in #Bohnsdorf. Ein #RTW ist auf der Anfahrt.
2023-02-11 15:42:45+00:00,58,Twitter for iPad,Augenverletzung durch Pfefferspray in einer Wohnung in #Wilhelmstadt. Wir sind auf der Anfahrt. #Berlin112 #112live
2023-02-11 15:40:12+00:00,52,Twitter for iPhone,In einem Hochhaus in #Mariendorf ist eine Person gestürzt und hat sich schwer verletzt. Ein #RTW befindet sich auf der Anfahrt.
2023-02-11 15:39:45+00:00,13,Twitter for iPad,"@FeuerwehrGL @Feuerwehr_Koeln @FeuerwehrBonn @PresseamtAachen @feuerwehrmg @fw_hagen Ok, bei Waffeln sind wir dabei! https://t.co/D4vxQnZkET"
2023-02-11 15:39:38+00:00,50,Twitter for iPad,"Auf einem U-Bahnhof in #Kreuzberg hat eine männliche Person plötzlich schwere #Magenschmerzen. Ein #RTW des @drk_berlin von der #FW_Urban ist hier unterwegs.

#112live #Berlin112"
2023-02-11 15:36:41+00:00,39,Twitter for Android,"Update #Neu_Hoehnschönhausen
es brannten rund 3 m³ Gerümpel auf einer Freifläche. Die Einsatzkräfte haben den Brand, bei dem niemand verletzt wurde, mit einem Strahlrohr gelöscht. 

#112live #Berlin112"
2023-02-11 15:36:12+00:00,49,Twitter for iPhone,In #Neukölln meldet eine Pflegekraft eine Person mit einem #Epileptischen_Anfall. Ein #RTW der #Feuerwache_Neukölln ist auf dem Weg.
2023-02-11 15:35:17+00:00,50,Twitter for iPad,In einem internationalen Fast-Food-Restaurant in #Gesundbrunnen ist eine Person gestürzt und hat sich verletzt. Ein #RTW ist alarmiert. #Berlin112 #112live
2023-02-11 15:32:17+00:00,49,Twitter for iPhone,"Grund war angebranntes Essen in einem Kochtopf, wodurch eine Wohnung verrauchte. Der Mieter wird rettungsdienstlich versorgt. Das frühzeitige Auslösen des Rauchmelders und der schnelle Notruf der Nachbarn haben Schlimmeres vermieden.

https://t.co/CeESEDFITJ

#112live #Berlin112 https://t.co/kIhXiPP1Qf"
2023-02-11 15:31:29+00:00,48,Twitter for iPhone,In einem Treppenraum eines Wohngebäudes in #Lichtenrade liegt eine bewusstlose Person. Ein #RTW der @JUHBerlin und ein #NEF sind auf dem Weg.
2023-02-11 15:30:02+00:00,52,Twitter for iPad,Auf einem Bahnsteig in #Lichtenberg läuft eine Person mit mehreren Gesichtsverletzungen. Sicherheitskräfte warten auf den #RTW. #Berlin112 #112live
2023-02-11 15:29:24+00:00,50,Twitter for iPad,"In einem Einfamilienhaus in #Buckow ist eine Person gestürzt und hat sich jetzt vermutlich eine Hand gebrochen und eine Kopfverletzung zugezogen. Ein #RTW der @JUHBerlin #FW_Buckow ist unterwegs.

#112live #Berlin112"
2023-02-11 15:28:56+00:00,53,Twitter for iPhone,In einem Einkaufszentrum in #Mitte ist ein Aufzug stecken geblieben. Mehrere Personen sind eingeschlossen. Ein #LHF ist bereits auf dem Weg.
2023-02-11 15:26:10+00:00,52,Twitter for iPhone,In einem Seniorenwohnhaus in #Wedding ist eine ältere Person gestürzt und liegt noch am Boden. Ein #RTW ist bereits auf dem Weg.
2023-02-11 15:25:38+00:00,43,Twitter for iPad,In einem Einkaufszentrum in #Mitte hat eine jugendliche Person Kreislaufprobleme. Ein #RTW macht sich auf den Weg. #Berlin112 #112live
2023-02-11 15:22:46+00:00,47,Twitter for iPad,Blutung mit internistischer Ursache bei einer älteren Dame in #Pankow. Ein #RTW der #FW_Pankow ist hier alarmiert.
2023-02-11 15:18:24+00:00,50,Twitter for iPad,"In einer Drogerie in #Steglitz hat eine Person starke #Brustschmerzen und ist #kaltschweißig. Unterwegs ist hier ein #RTW des @drk_berlin und ein #NEF der #FW_Zehlendorf.

#112live #Berlin112"
2023-02-11 15:17:27+00:00,10,Twitter for iPad,@FeuerwehrHi Bis zum nächsten Mal! 💪 https://t.co/01POE2Y796
2023-02-11 15:14:08+00:00,56,Twitter for iPhone,Eine Person klagt in #Neu_Hohenschönhausen über starke #Atemnot. #RTW und #NEF befinden sich auf der Anfahrt.
2023-02-11 15:13:02+00:00,50,Twitter for iPad,Durch die Kräfte der Polizei werden wir zu einer stark alkoholisierten Person in #Charlottenburg gerufen. Ein #RTW ist alarmiert. #Berlin112 #112Live
2023-02-11 15:11:02+00:00,50,Twitter for iPad,Eine Person mit Kopfplatzwunde in #Marzahn. Ein #RTW der #Feuerwache_Marzahn eilt zur Hilfe. #Berlin112 #112Live
2023-02-11 15:09:44+00:00,48,Twitter for iPad,Eine Jugendliche hat sich im #Französisch_Buchholz eine Fußverletzung zugezogen. Ein #RTW der #FW_Blankefelde ist dorthin unterwegs. #112live #Berlin112
2023-02-11 15:08:20+00:00,42,Twitter for iPhone,Eine Person verletzte sich in #Tempelhof am Arm nachdem sie stürzte. Ein #RTW ist auf der Anfahrt.
2023-02-11 15:07:41+00:00,41,Twitter for iPad,In #Lankwitz hat männliche Person #Atemnot. Er wird von Angehörigen betreut bis der #RTW der #Feuerwache_Lichterfelde eintrifft. #Berlin112 #112Live
2023-02-11 15:04:37+00:00,68,Twitter for iPad,"In einen Wohngebäude in #Haselhorst hat ein #Rauchwarnmelder ausgelöst. Nachbarn haben uns alarmiert. Wir sind mit zwei #LHF, einer #DLK und einem #ELW unterwegs.
#112live #112Berlin"
2023-02-11 15:04:21+00:00,36,Twitter for iPad,@PresseamtAachen Wenn wir kurz vorstellen dürfen… Das ist unser Bär! https://t.co/irww9gd3va
2023-02-11 15:02:41+00:00,54,Twitter for iPhone,Eine ältere Person in #Adlershof leider über #Herzbeschwerden. Ein #RTW ist auf dem Weg.
2023-02-11 15:01:41+00:00,61,Twitter for iPad,Armverletzung beim Armdrücken. Unterwegs ist nun ein #RTW der #Feuerwache_Schillerpark. #Berlin112 #112Live
2023-02-11 15:00:41+00:00,53,Twitter for iPhone,In einer Bar in #Neukölln hat eine Person eine Augenverletzung erlitten. Der #RTW der #Feuerwache_Neukölln ist auf dem Weg.
2023-02-11 14:59:33+00:00,52,Twitter for iPad,"In einer #Seniorenresidenz in #Weißensee ist eine weibliche Person gestürzt und hat eine #Kopfverletzunfg. Ein #RTW der Feuerwache #Weißensee ist alarmiert.

#112live #Berlin112"
2023-02-11 14:59:28+00:00,16,Twitter for iPad,@Feuerwehr_H Bis zum nächsten Mal! Gruß aus Berlin!
2023-02-11 14:57:15+00:00,46,Twitter for iPhone,Ein Kleinkind verletzte sich auf einem Gewerbegebiet in #Kreuzberg. Der #RTW des @ASBinBerlin ist auf dem Weg.
2023-02-11 14:56:52+00:00,39,Twitter for iPhone,"Die Erkundung ergab einen „Fehlalarm“ ausgelöst durch eine Brandmeldeanlage. Gebrannt hat es also nicht. Demnach müssen wir auch nicht tätig werden und rücken wieder ab. Der Rest ist nun Sache des Betreibers.
#112live #112Berlin https://t.co/oLRz8ZhsZT"
2023-02-11 14:55:26+00:00,52,Twitter for iPad,"Über ein #Hausnotruf wird uns eine verletzte Person nach Sturz in einer Wohnung in #Mariendorf gemeldet. Ein #RTW der Rettungswache #Mariendorf ist alarmiert.
#112live #Berlin112"
2023-02-11 14:53:47+00:00,22,Twitter for iPad,@FlensburgBf Das kann nicht jeder von sich behaupten! 🇩🇪 🇩🇰
2023-02-11 14:53:41+00:00,53,Twitter for iPhone,Vor einem Geschäft in #Moabit ist eine Person gestürzt. Der #RTW von der #Feuerwache_Tiergarten ist auf dem Weg.
2023-02-11 14:52:18+00:00,56,Twitter for iPad,"Sturz auf dem Gehweg in #Charlottenburg. Eine ältere männliche Person hat eine Verletzung im Gesicht. Ein #RTW der #FW_Suarez ist auf dem Weg.
#112live #Berlin112"
2023-02-11 14:49:21+00:00,60,Twitter for iPhone,Verletzte Person nach Körperverletzung auf einem U-Bhf in #Neuköln. Ein #RTW ist unterwegs. #112live #Berlin112
2023-02-11 14:48:21+00:00,57,Twitter for iPad,"In #Kreuzberg wird uns eine randalierenden Person gemeldet, die sich verletzt haben soll. Ein #NEF ist bereits vor Ort und ein #RTW macht sich auf den weg.
#112live #Berlin112"
2023-02-11 14:46:10+00:00,68,Twitter for iPhone,In #Neu_Hohenschönhausen soll es auf einer Freifläche brennen. 2 #LHF aus #Weißensee befinden sich auf dem Weg. #112live #Berlin112
2023-02-11 14:42:28+00:00,65,Twitter for iPhone,"Auf Grund des Meldebildes waren wir initial mit 38 Einsatzkräften alarmiert. Die Erkundung ergab einen sogenannten „Irrtum des Meldenden“. Das heißt: Kein Brand. Folglich mussten wir auch nicht tätig werden und rücken nun wieder ab.
#112live #Berlin112 https://t.co/gOp3D8BRln"
2023-02-11 14:42:03+00:00,58,Twitter for Android,"In einem Einkaufszentrum in #Neukölln ist eine männliche Person gestürzt und hat sich hierbei verletzt.
Ein #RTW der #FW_Neukölln schaut sich das mal an. 

#112live #Berlin112"
2023-02-11 14:41:56+00:00,58,Twitter for iPad,Nicht vergessen: jeden ersten Dienstag im Monat ist unser #RettungsDienstag. #112live #Berlin112
2023-02-11 14:40:18+00:00,70,Twitter for iPad,"#Reanimationsalarm in #Niederschönhausen. Ersthelfer sind über #KATRETTER alarmiert. #RTW, #NEF und #LHF sind auf Anfahrt.
#112live #Berlin112"
2023-02-11 14:38:39+00:00,73,Twitter for Android,"Ein junger Mann ist an einem Strandbad in #Freidrichshagen gestürzt und hat eine Kopfplatzwunde. 
Ein LHF der #FF_Friedrichshagen als First-Responder und ein #RTW aus Köpenick sind unterwegs.

#112live #Berlin112"
2023-02-11 14:38:00+00:00,56,Twitter for iPhone,In #Tempelhof wurde eine weibliche Person von einem PKW erfasst. Ein #RTW und ein #NEF aus #Neuköln fahren an. #112live #Berlin112
2023-02-11 14:37:15+00:00,6,Twitter for iPad,@PresseamtAachen Tolles Foto 📸
2023-02-11 14:35:49+00:00,59,Twitter for iPhone,#Charlottenburg: Eine weibliche Person leidet unter Brustschmerz und Kaltschweißigkeit. Ein #RTW und ein #NEF sind unterwegs. #112live #Berlin112
2023-02-11 14:35:35+00:00,14,Twitter for iPad,@FeuerwehrSN @FW_Dortmund @FeuerwehrDD @Feuerwehr_S @PresseamtAachen Heute steht nur „TwitterGewitter“ auf dem Plan…💪
2023-02-11 14:35:01+00:00,67,Twitter for iPad,Eine #Ölspur in #Alt-Hohenschönhausen. Das @THWLeitung schickt ein Gerätekraftwagen zur #Einsatzstelle. #112live #112Berlin
2023-02-11 14:34:22+00:00,76,Twitter for Android,"In einen Gewerbegebäude in #Charlottenburg hat ein Feuermelder ausgelöst. Wir sind mit 5 Fahrzeugen auf den Anfahrt.

#112live #Berlin112"
2023-02-11 14:30:47+00:00,67,Twitter for iPhone,Ein Kind hatte mehrere Krämpfe in Moabit. Ein #RTW der #FW_Moabit ist unterwegs und hilft der Familie.  #112live #Berlin112
2023-02-11 14:26:28+00:00,106,Twitter for Android,"Auf einem See in #Zehlendorf soll ein Vogel festgefrohren sein. Ein Fahrzeug des @THWLeitung ist unterwegs und schaut sich die Situation an. 

#112live #Berlin112"
2023-02-11 14:24:04+00:00,71,Twitter for iPad,Starke Blutung nach #Truma am Kopf einer männlichen Person in #Hellersdorf. Wir schicken einen #RTW der Feuerwache #Hellersdorf.
2023-02-11 14:23:13+00:00,114,Twitter for Android,"Gemeldeter #Brand in einem Wohngebäude in #Reinickendorf. Personen sollen in Gefahr sein. 
14 Fahrzeuge und Kräfte sind alarmiert und auf der Anfahrt. Darunter auch Kräfte der #Freiwilligen_Feuerwehr und der #Lehrfeuerwache
Update folgt ...

#112live #Berlin112"
2023-02-11 14:20:27+00:00,63,Twitter for iPhone,Ohnmacht im Supermarkt in #Tempelhof. Eine männliche Person ist betroffen. #RTW um #NEF sind alarmiert. #112live #Berlinlive
2023-02-11 14:18:08+00:00,61,Twitter for iPad,"Eine weibliche Person in #Fennpfuhl klagt über Atemnot. Ein @ASBinBerlin #RTW ist auf der Anfahrt, gefolgt von einem #NEF. #Berlin112 #112Live"
2023-02-11 14:17:23+00:00,63,Twitter for iPad,Anhaltender #Krampfanfall einer männlichen Person in #Buch. Wir schicken den #RTW aus dem Krankenhausstützpunkt #Buch und ein #NEF von der Feuerwache #Weißensee. #112live #Berlin112
2023-02-11 14:14:07+00:00,59,Twitter for iPhone,#Atemnot nach allergischer Reaktion bei weiblicher Person in #Friedrichshain. Ein #RTW aus #Friedrichshain ist auf dem Weg. #112Berlin #Berlinlive
2023-02-11 14:11:04+00:00,60,Twitter for iPad,Eine ältere Dame ist in #Charlottenburg gestürzt. Die @JUHBerlin sind mit einem #RTW vor Ort. #112live #Berlin112
2023-02-11 14:08:04+00:00,68,Twitter for iPad,"Verdacht auf einen #Schlaganfall #Apoplex in #Tempelhof. Auf Anfahrt sind der #RTW der Feuerwache #Schöneberg und das STEMO der #Rettungswache #Mariendorf

#112live #Berlin112"
2023-02-11 14:04:59+00:00,62,Twitter for iPad,"In #Zehlendorf klagt eine Person über #Atemnot. #RTW und #NEF der Feuerwache #Zehlendorf sind auf dem Weg.
#112live #Berlin112"
2023-02-11 14:02:51+00:00,59,Twitter for iPad,In einem Supermarkt in #Charlottenburg hat eine weibliche Person Brustschmerzen. Der #RTW von #Feuerwache_Wilmersdorf und das #NEF von der #Feuerwache_Charlottenburg_Nord sind auf der Anfahrt. #112live #Berlin112
2023-02-11 14:00:56+00:00,68,Twitter for iPad,Eine #Reanimation wird gerade in #Borsigwalde ausgeführt. #Katretter hat ausgelöst. Die Kräfte der #Feuerwache_Tegel sind bereits vor Ort.
2023-02-11 13:59:22+00:00,61,Twitter for iPad,Eine Überdosis Alkohol im Park hinter einer Schule in #Neukölln. Der #RTW der #Feuerwache_Urban ist unterwegs. #112live #Berlin112
2023-02-11 13:58:06+00:00,54,Twitter for iPad,In #Oberschöneweide hat eine männliche Person #Brustschmerzen mit #Bewusstseinseintrübung. #RTW und #NEF sind auf Anfahrt. #112live #112Berlin
2023-02-11 13:52:00+00:00,89,Twitter for iPhone,Mehrere Personen mit #Reizgas besprüht nach #Überfall im Einkaufszentrum in #Reinickendorf. 5 Personen haben #Atemwegsreizung. Ein #RTW aus #Wittenau ist unterwegs. #112live #Berlin112
2023-02-11 13:48:06+00:00,63,Twitter for iPhone,"Männliche Person in #Hakenfelde ist bewusstlos. Ein #RTW, ein #NEF und ein #ITW sind auf dem Weg. #112live #Berlin112"
2023-02-11 13:47:26+00:00,62,Twitter for iPad,#Umweltschutz Auslaufende Kraftstoffe in einem Keller in #Hellersdorf. Das #LHF von der #Feuerwache_Hellersdorf ist auf der Anfahrt. #112live #Berlin112
2023-02-11 13:42:36+00:00,73,Twitter for iPad,Ein weiterer Verdacht bei einer männlichen Person auf #Apoplex in #Gesundbrunnen. Ein #STEMO und ein #RTW rücken aus. Die Fahrzeuge kommen von den Standorten #Feuerwache_Ranke sowie #Feuerwache_Marzahn. #112live #Berlin112
2023-02-11 13:39:26+00:00,62,Twitter for iPad,"In #Wedding hat weibliche Person eine #Verletzung am Fuß. Ein #RTW ist auf Anfahrt.

#112live #Berlin112"
2023-02-11 13:38:43+00:00,68,Twitter for iPad,"#Moabit Verdacht auf #Apoplex, ein #STEMO rückt vom Standort #Mariendorf aus sowie ein #RTW aus #Charlottenburg_Nord eilt mit Sonderrechte zur Hilfe. #112live #Berlin112"
2023-02-11 13:38:18+00:00,61,Twitter for iPhone,#Kreuzberg: #Überdosis bei einer männlichen Person mit Bewusstseinseintrübung in einer öffentlichen Toilette. Ein #RTW der @JUHBerlin ist unterwegs. #112live #Berlin112
